1 [main] INFO kafka.utils.VerifiableProperties  - Verifying properties
4313027 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-mainframe:9092
4313027 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
4313027 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
4313028 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
4313028 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
4313028 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 30 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
4313030 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
4313030 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
4313031 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 30 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
5425510 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
5425511 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 31 for 1 topic(s) Set(earth_to_curiosity_5)
5425511 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
5425511 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
5425513 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
5425513 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
5425513 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-mainframe:9092
5425514 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
5425514 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
5425515 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
5425515 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
5425515 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 33 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
5425516 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
5425516 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
5425517 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 33 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
7807514 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Handling 1 events
7807515 [main] INFO kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 34 for 1 topic(s) Set(earth_to_curiosity_5)
7807515 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
7807515 [main] INFO kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
7807518 [main] INFO kafka.producer.SyncProducer  - Disconnecting from localhost:9092
7807518 [main] DEBUG kafka.client.ClientUtils$  - Successfully fetched metadata for 1 topic(s) Set(earth_to_curiosity_5)
7807518 [main] INFO kafka.producer.SyncProducer  - Disconnecting from zion-mainframe:9092
7807518 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Getting broker partition info for topic earth_to_curiosity_5
7807518 [main] DEBUG kafka.producer.BrokerPartitionInfo  - Partition [earth_to_curiosity_5,0] has leader 0
7807518 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Broker partitions registered for topic: earth_to_curiosity_5 are 0
7807519 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Sending 1 messages with no compression to [earth_to_curiosity_5,0]
7807519 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sending messages with correlation id 36 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
7807520 [main] DEBUG kafka.network.BlockingChannel  - Created socket with SO_TIMEOUT = 10000 (requested 10000), SO_RCVBUF = 530904 (requested -1), SO_SNDBUF = 102400 (requested 102400), connectTimeoutMs = 10000.
7807520 [main] INFO kafka.producer.SyncProducer  - Connected to zion-mainframe:9092 for producing
7807524 [main] DEBUG kafka.producer.async.DefaultEventHandler  - Producer sent messages with correlation id 36 for topics [earth_to_curiosity_5,0] to broker 0 on zion-mainframe:9092
